e, f, group, score, freq, n, avgDeadEnemies, avgAliveFriends, avgAlive
5,  2, dumb, 8, 1, 11, 0.092473, 0.036989, 0.018495
5,  2, silent, 0, 3, 11, 0.000000, 0.000000, 0.000000
5,  2, silent, 1, 40, 11, 0.074209, 0.152822, 0.124664
5,  2, silent, 2, 249, 11, 0.399038, 0.452838, 0.153982
5,  2, silent, 3, 523, 11, 0.918124, 1.121126, 0.581644
5,  2, silent, 4, 556, 11, 1.929877, 1.511913, 0.558210
5,  2, silent, 5, 425, 11, 1.875358, 1.321168, 0.636392
5,  2, silent, 6, 167, 11, 1.013074, 0.552996, 0.305221
5,  2, silent, 7, 34, 11, 2.071020, 0.876470, 0.167497
5,  2, silent, 8, 3, 11, 0.025127, 0.010051, 0.005025
5,  2, g1, 0, 12, 11, 0.000000, 0.000000, 0.000000
5,  2, g1, 1, 82, 11, 0.125552, 0.080922, 0.081236
5,  2, g1, 2, 364, 11, 0.332810, 0.475325, 0.200220
5,  2, g1, 3, 515, 11, 1.137341, 1.130039, 0.592870
5,  2, g1, 4, 519, 11, 1.990712, 1.422639, 0.586649
5,  2, g1, 5, 358, 11, 1.880464, 1.174929, 0.652248
5,  2, g1, 6, 91, 11, 1.117364, 0.711883, 0.358631
5,  2, g1, 7, 32, 11, 0.376592, 0.179121, 0.091263
5,  2, g1, 8, 27, 11, 0.079357, 0.031743, 0.015871
5,  2, g2, 0, 8, 11, 0.000000, 0.000000, 0.000000
5,  2, g2, 1, 59, 11, 0.051440, 0.426255, 0.148323
5,  2, g2, 2, 238, 11, 0.495407, 0.471427, 0.278263
5,  2, g2, 3, 473, 11, 1.128112, 0.951880, 0.458438
5,  2, g2, 4, 532, 11, 1.348194, 1.170937, 0.623909
5,  2, g2, 5, 450, 11, 2.599303, 1.683042, 0.717654
5,  2, g2, 6, 187, 11, 0.981570, 0.567442, 0.284182
5,  2, g2, 7, 50, 11, 0.355929, 0.156211, 0.084573
5,  2, g2, 8, 3, 11, 0.157321, 0.062928, 0.031464
5,  2, g3, 0, 19, 11, 0.000000, 0.000000, 0.000000
5,  2, g3, 1, 89, 11, 0.030242, 0.114127, 0.041792
5,  2, g3, 2, 284, 11, 1.237555, 0.568754, 0.193691
5,  2, g3, 3, 511, 11, 1.286662, 0.799814, 0.443967
5,  2, g3, 4, 543, 11, 1.439185, 1.440108, 0.738822
5,  2, g3, 5, 381, 11, 1.908981, 1.399815, 0.699109
5,  2, g3, 6, 135, 11, 1.393572, 0.618271, 0.395589
5,  2, g3, 7, 35, 11, 0.337750, 0.144457, 0.079347
5,  2, g3, 8, 3, 11, 0.099187, 0.039675, 0.019837
5,  2, g4, 0, 2, 11, 0.000000, 0.000000, 0.000000
5,  2, g4, 1, 49, 11, 0.089686, 0.115134, 0.018326
5,  2, g4, 2, 277, 11, 0.354998, 0.571231, 0.181820
5,  2, g4, 3, 501, 11, 0.987795, 1.064369, 0.473149
5,  2, g4, 4, 546, 11, 1.620528, 1.384728, 0.744588
5,  2, g4, 5, 453, 11, 1.950072, 1.262892, 0.693599
5,  2, g4, 6, 144, 11, 3.763852, 1.246181, 0.989966
5,  2, g4, 7, 26, 11, 0.247687, 0.114251, 0.053537
5,  2, g4, 8, 2, 11, 0.042394, 0.016958, 0.008479
5,  2, g5, 0, 4, 11, 0.000000, 0.000000, 0.000000
5,  2, g5, 1, 55, 11, 0.062525, 0.098975, 0.046898
5,  2, g5, 2, 244, 11, 0.378373, 0.391170, 0.242064
5,  2, g5, 3, 500, 11, 1.070211, 0.979598, 0.478438
5,  2, g5, 4, 574, 11, 1.444517, 1.268978, 0.662153
5,  2, g5, 5, 419, 11, 1.921653, 1.527682, 0.765155
5,  2, g5, 6, 162, 11, 3.053033, 1.963125, 0.983841
5,  2, g5, 7, 41, 11, 0.327745, 0.151604, 0.072107
5,  2, g5, 8, 1, 11, 0.139863, 0.055945, 0.027973
5,  2, g6, 0, 2, 11, 0.000000, 0.000000, 0.000000
5,  2, g6, 1, 62, 11, 0.027282, 0.088529, 0.464346
5,  2, g6, 2, 281, 11, 1.308289, 0.476587, 0.215124
5,  2, g6, 3, 488, 11, 1.072425, 0.996195, 0.552900
5,  2, g6, 4, 544, 11, 1.493291, 1.279708, 0.631222
5,  2, g6, 5, 425, 11, 1.904346, 1.258902, 0.665489
5,  2, g6, 6, 159, 11, 0.977166, 0.529957, 0.202377
5,  2, g6, 7, 35, 11, 0.485141, 0.211911, 0.116175
5,  2, g6, 8, 4, 11, 0.129638, 0.051855, 0.025928
5,  2, g7, 0, 7, 11, 0.000000, 0.000000, 0.000000
5,  2, g7, 1, 57, 11, 0.414767, 0.344503, 0.025532
5,  2, g7, 2, 245, 11, 0.309710, 0.692572, 0.247743
5,  2, g7, 3, 473, 11, 1.050458, 0.899679, 0.471451
5,  2, g7, 4, 576, 11, 1.392854, 1.134233, 0.579442
5,  2, g7, 5, 421, 11, 1.622890, 1.097138, 0.572498
5,  2, g7, 6, 172, 11, 1.680822, 0.933576, 0.497895
5,  2, g7, 7, 46, 11, 4.895128, 1.104872, 1.000000
5,  2, g7, 8, 3, 11, 0.015257, 0.006103, 0.003051
5,  2, g8, 0, 6, 11, 0.000000, 0.000000, 0.000000
5,  2, g8, 1, 49, 11, 0.073052, 0.143719, 0.036250
5,  2, g8, 2, 245, 11, 0.551751, 0.560831, 0.296894
5,  2, g8, 3, 539, 11, 0.993144, 1.132672, 0.641067
5,  2, g8, 4, 559, 11, 1.455286, 1.161357, 0.528327
5,  2, g8, 5, 407, 11, 2.626636, 1.449477, 0.923887
5,  2, g8, 6, 146, 11, 1.133742, 0.672818, 0.350218
5,  2, g8, 7, 46, 11, 0.459434, 0.222172, 0.111081
5,  2, g8, 8, 3, 11, 0.016066, 0.006426, 0.003213
5,  2, g9, 0, 8, 11, 0.000000, 0.000000, 0.000000
5,  2, g9, 1, 73, 11, 0.284999, 0.105544, 0.065862
5,  2, g9, 2, 206, 11, 1.127817, 0.554619, 0.317564
5,  2, g9, 3, 528, 11, 0.939536, 0.925142, 0.452536
5,  2, g9, 4, 577, 11, 1.463799, 1.316679, 0.618019
5,  2, g9, 5, 409, 11, 2.113219, 1.479749, 0.780986
5,  2, g9, 6, 158, 11, 1.113405, 0.586394, 0.290225
5,  2, g9, 7, 40, 11, 0.178387, 0.082455, 0.040220
5,  2, g9, 8, 1, 11, 0.037594, 0.015038, 0.007519
6,  2, dumb, 0, 11, 11, 0.000000, 0.000000, 0.000000
6,  2, dumb, 1, 109, 11, 0.375236, 0.079548, 0.025504
6,  2, dumb, 2, 469, 11, 0.224545, 0.367929, 0.149628
6,  2, dumb, 3, 806, 11, 1.249233, 1.044707, 0.379427
6,  2, dumb, 4, 363, 11, 1.916222, 1.556256, 0.527522
6,  2, dumb, 5, 185, 11, 1.877387, 1.201811, 0.614302
6,  2, dumb, 6, 48, 11, 2.019427, 1.043865, 0.509195
6,  2, dumb, 7, 9, 11, 1.398909, 0.672315, 0.339344
6,  2, dumb, 8, 0, 11, 0.166274, 0.061582, 0.026400
6,  2, dumb, 9, 0, 11, 0.003390, 0.001130, 0.000565
6,  2, silent, 0, 0, 11, 0.000000, 0.000000, 0.000000
6,  2, silent, 1, 24, 11, 0.114718, 0.016833, 0.104906
6,  2, silent, 2, 175, 11, 0.425656, 0.475181, 0.283806
6,  2, silent, 3, 459, 11, 1.114167, 0.805956, 0.506253
6,  2, silent, 4, 505, 11, 1.827253, 1.603134, 0.569613
6,  2, silent, 5, 512, 11, 2.324026, 1.313126, 0.712936
6,  2, silent, 6, 223, 11, 1.077158, 0.546520, 0.285077
6,  2, silent, 7, 89, 11, 2.323403, 1.132410, 0.567522
6,  2, silent, 8, 13, 11, 0.569138, 0.222091, 0.113033
6,  2, silent, 9, 0, 11, 0.017045, 0.005682, 0.002841
6,  2, g1, 0, 7, 11, 0.000000, 0.000000, 0.000000
6,  2, g1, 1, 69, 11, 0.059613, 0.029758, 0.054550
6,  2, g1, 2, 273, 11, 0.278602, 0.670242, 0.249089
6,  2, g1, 3, 541, 11, 1.041699, 0.797232, 0.405192
6,  2, g1, 4, 464, 11, 1.983917, 1.237801, 0.778282
6,  2, g1, 5, 463, 11, 1.942826, 1.176579, 0.606419
6,  2, g1, 6, 112, 11, 2.065062, 1.192908, 0.594822
6,  2, g1, 7, 36, 11, 1.146162, 0.508529, 0.270142
6,  2, g1, 8, 21, 11, 2.574128, 1.026116, 0.514320
6,  2, g1, 9, 14, 11, 0.010557, 0.003519, 0.001759
6,  2, g2, 0, 2, 11, 0.000000, 0.000000, 0.000000
6,  2, g2, 1, 45, 11, 0.051090, 0.027121, 0.030846
6,  2, g2, 2, 177, 11, 0.316804, 0.333784, 0.122793
6,  2, g2, 3, 447, 11, 1.206588, 0.927831, 0.384990
6,  2, g2, 4, 459, 11, 1.875386, 1.292119, 0.832495
6,  2, g2, 5, 511, 11, 2.162109, 1.403850, 0.714204
6,  2, g2, 6, 243, 11, 2.842528, 1.333300, 0.691644
6,  2, g2, 7, 91, 11, 0.490595, 0.223759, 0.105686
6,  2, g2, 8, 18, 11, 0.129811, 0.046612, 0.023262
6,  2, g2, 9, 7, 11, 0.024024, 0.008008, 0.004004
6,  2, g3, 0, 8, 11, 0.000000, 0.000000, 0.000000
6,  2, g3, 1, 65, 11, 0.038904, 0.057543, 0.026758
6,  2, g3, 2, 252, 11, 0.463524, 0.556178, 0.174192
6,  2, g3, 3, 477, 11, 1.449686, 1.135385, 0.414929
6,  2, g3, 4, 485, 11, 1.512126, 1.139667, 0.634433
6,  2, g3, 5, 470, 11, 1.796479, 1.172350, 0.602163
6,  2, g3, 6, 175, 11, 1.341380, 0.657324, 0.358638
6,  2, g3, 7, 63, 11, 0.674530, 0.300631, 0.159639
6,  2, g3, 8, 5, 11, 0.052166, 0.015451, 0.009660
6,  2, g3, 9, 0, 11, 0.041402, 0.013801, 0.006900
6,  2, g4, 0, 4, 11, 0.000000, 0.000000, 0.000000
6,  2, g4, 1, 32, 11, 0.256372, 0.033530, 0.015093
6,  2, g4, 2, 167, 11, 0.281591, 0.513934, 0.255508
6,  2, g4, 3, 451, 11, 1.239131, 0.976699, 0.460959
6,  2, g4, 4, 524, 11, 1.822305, 1.045379, 0.654631
6,  2, g4, 5, 498, 11, 2.380306, 1.727835, 0.891858
6,  2, g4, 6, 218, 11, 1.384460, 0.670817, 0.376955
6,  2, g4, 7, 90, 11, 1.173348, 0.473227, 0.265203
6,  2, g4, 8, 15, 11, 0.080370, 0.030301, 0.015810
6,  2, g4, 9, 1, 11, 0.015967, 0.005322, 0.002661
6,  2, g5, 0, 2, 11, 0.000000, 0.000000, 0.000000
6,  2, g5, 1, 35, 11, 0.028292, 0.021990, 0.034751
6,  2, g5, 2, 157, 11, 0.470975, 0.412950, 0.400381
6,  2, g5, 3, 456, 11, 1.287095, 1.069413, 0.643492
6,  2, g5, 4, 517, 11, 1.628836, 1.091007, 0.571782
6,  2, g5, 5, 513, 11, 2.393113, 1.403141, 0.792995
6,  2, g5, 6, 224, 11, 1.309202, 0.638279, 0.322056
6,  2, g5, 7, 81, 11, 0.735411, 0.287745, 0.140619
6,  2, g5, 8, 14, 11, 0.056765, 0.021241, 0.011144
6,  2, g5, 9, 1, 11, 0.020591, 0.006864, 0.003432
6,  2, g6, 0, 0, 11, 0.000000, 0.000000, 0.000000
6,  2, g6, 1, 32, 11, 0.129770, 0.021942, 0.016058
6,  2, g6, 2, 183, 11, 0.777110, 0.522854, 0.244280
6,  2, g6, 3, 445, 11, 1.301879, 1.249056, 0.449065
6,  2, g6, 4, 484, 11, 1.519199, 1.032541, 0.566653
6,  2, g6, 5, 486, 11, 2.172746, 1.285848, 0.640531
6,  2, g6, 6, 257, 11, 1.936855, 1.043302, 0.565786
6,  2, g6, 7, 100, 11, 0.397668, 0.172904, 0.083825
6,  2, g6, 8, 13, 11, 0.245656, 0.060889, 0.043792
6,  2, g6, 9, 0, 11, 0.049052, 0.016351, 0.008175
6,  2, g7, 0, 3, 11, 0.000000, 0.000000, 0.000000
6,  2, g7, 1, 35, 11, 0.020295, 0.033152, 0.017017
6,  2, g7, 2, 170, 11, 0.531927, 0.679459, 0.191369
6,  2, g7, 3, 458, 11, 1.195248, 0.916339, 0.373262
6,  2, g7, 4, 477, 11, 1.569230, 1.116389, 0.593650
6,  2, g7, 5, 496, 11, 2.081200, 1.329596, 0.682901
6,  2, g7, 6, 236, 11, 3.161922, 1.880038, 0.958040
6,  2, g7, 7, 109, 11, 1.340243, 0.496509, 0.306125
6,  2, g7, 8, 14, 11, 0.351839, 0.137859, 0.068637
6,  2, g7, 9, 2, 11, 0.011430, 0.003810, 0.001905
6,  2, g8, 0, 1, 11, 0.000000, 0.000000, 0.000000
6,  2, g8, 1, 36, 11, 0.015483, 0.063862, 0.021578
6,  2, g8, 2, 159, 11, 0.318168, 0.564498, 0.166891
6,  2, g8, 3, 465, 11, 1.374868, 1.132162, 0.492970
6,  2, g8, 4, 484, 11, 1.814412, 1.204813, 0.522608
6,  2, g8, 5, 507, 11, 2.036490, 1.330462, 0.652909
6,  2, g8, 6, 252, 11, 2.125573, 1.191889, 0.612426
6,  2, g8, 7, 79, 11, 0.823204, 0.346472, 0.190464
6,  2, g8, 8, 16, 11, 0.068928, 0.023271, 0.013171
6,  2, g8, 9, 1, 11, 0.016144, 0.005381, 0.002691
6,  2, g9, 0, 3, 11, 0.000000, 0.000000, 0.000000
6,  2, g9, 1, 44, 11, 0.041497, 0.041619, 0.036396
6,  2, g9, 2, 154, 11, 0.266320, 0.406252, 0.190574
6,  2, g9, 3, 455, 11, 1.184497, 0.974403, 0.405374
6,  2, g9, 4, 516, 11, 1.953950, 1.250241, 0.795810
6,  2, g9, 5, 479, 11, 2.163865, 1.281156, 0.581339
6,  2, g9, 6, 244, 11, 1.817075, 1.070879, 0.528614
6,  2, g9, 7, 90, 11, 0.662662, 0.302340, 0.156314
6,  2, g9, 8, 13, 11, 2.520468, 1.003372, 0.503406
6,  2, g9, 9, 2, 11, 0.021292, 0.007097, 0.003549
7,  2, dumb, 0, 5, 11, 0.000000, 0.000000, 0.000000
7,  2, dumb, 1, 63, 11, 0.035115, 0.017374, 0.032556
7,  2, dumb, 2, 307, 11, 0.468937, 0.435958, 0.127414
7,  2, dumb, 3, 853, 11, 1.366400, 1.004538, 0.393705
7,  2, dumb, 4, 335, 11, 1.654187, 0.922619, 0.413298
7,  2, dumb, 5, 322, 11, 2.790166, 1.403573, 0.806261
7,  2, dumb, 6, 87, 11, 1.550315, 0.771512, 0.372748
7,  2, dumb, 7, 26, 11, 1.326735, 0.554695, 0.280252
7,  2, dumb, 8, 1, 11, 0.316057, 0.092775, 0.058405
7,  2, dumb, 9, 1, 11, 0.085489, 0.028496, 0.014248
7,  2, dumb, 10, 0, 11, 0.000000, 0.000000, 0.000000
7,  2, silent, 0, 1, 11, 0.000000, 0.000000, 0.000000
7,  2, silent, 1, 27, 11, 0.019926, 0.004553, 0.013058
7,  2, silent, 2, 98, 11, 0.431021, 0.588028, 0.240407
7,  2, silent, 3, 399, 11, 1.167850, 0.856967, 0.299816
7,  2, silent, 4, 368, 11, 1.442374, 0.852753, 0.440998
7,  2, silent, 5, 613, 11, 2.770753, 1.412261, 0.816986
7,  2, silent, 6, 274, 11, 1.782612, 0.875886, 0.328479
7,  2, silent, 7, 183, 11, 2.935706, 1.410072, 0.712048
7,  2, silent, 8, 35, 11, 0.442355, 0.169669, 0.085124
7,  2, silent, 9, 2, 11, 0.167931, 0.052135, 0.026534
7,  2, silent, 10, 0, 11, 1.013459, 0.289560, 0.144780
7,  2, g1, 0, 9, 11, 0.000000, 0.000000, 0.000000
7,  2, g1, 1, 37, 11, 0.046969, 0.013016, 0.175116
7,  2, g1, 2, 175, 11, 0.976177, 0.876739, 0.147084
7,  2, g1, 3, 566, 11, 1.229223, 0.829511, 0.398226
7,  2, g1, 4, 388, 11, 1.745793, 0.899929, 0.590665
7,  2, g1, 5, 585, 11, 2.208554, 1.242814, 0.621126
7,  2, g1, 6, 137, 11, 1.777941, 0.809399, 0.382611
7,  2, g1, 7, 69, 11, 1.733462, 0.653325, 0.370726
7,  2, g1, 8, 16, 11, 1.045798, 0.413589, 0.208484
7,  2, g1, 9, 8, 11, 0.054656, 0.013827, 0.008560
7,  2, g1, 10, 10, 11, 0.024749, 0.007071, 0.003536
7,  2, g2, 0, 6, 11, 0.000000, 0.000000, 0.000000
7,  2, g2, 1, 32, 11, 0.016461, 0.012339, 0.022839
7,  2, g2, 2, 114, 11, 0.291467, 0.217107, 0.148920
7,  2, g2, 3, 394, 11, 1.046780, 0.706936, 0.360491
7,  2, g2, 4, 389, 11, 2.023039, 1.010431, 0.595179
7,  2, g2, 5, 573, 11, 2.301076, 1.353904, 0.716892
7,  2, g2, 6, 250, 11, 2.292733, 1.081954, 0.554699
7,  2, g2, 7, 192, 11, 4.061223, 1.944843, 0.993935
7,  2, g2, 8, 39, 11, 0.202219, 0.068804, 0.038718
7,  2, g2, 9, 9, 11, 0.119619, 0.039873, 0.019937
7,  2, g2, 10, 2, 11, 0.010352, 0.002958, 0.001479
7,  2, g3, 0, 3, 11, 0.000000, 0.000000, 0.000000
7,  2, g3, 1, 52, 11, 0.010172, 0.103798, 0.038475
7,  2, g3, 2, 150, 11, 0.196179, 0.150517, 0.052548
7,  2, g3, 3, 479, 11, 1.390657, 0.921019, 0.432846
7,  2, g3, 4, 377, 11, 1.827236, 0.967367, 0.571283
7,  2, g3, 5, 624, 11, 2.289606, 1.243299, 0.648547
7,  2, g3, 6, 172, 11, 1.552232, 0.688534, 0.338536
7,  2, g3, 7, 124, 11, 4.164531, 1.848390, 0.987079
7,  2, g3, 8, 15, 11, 0.240694, 0.080933, 0.045317
7,  2, g3, 9, 3, 11, 0.082275, 0.025875, 0.013519
7,  2, g3, 10, 1, 11, 0.023628, 0.006751, 0.003375
7,  2, g4, 0, 1, 11, 0.000000, 0.000000, 0.000000
7,  2, g4, 1, 27, 11, 0.013976, 0.017691, 0.017451
7,  2, g4, 2, 96, 11, 0.224993, 0.233339, 0.144092
7,  2, g4, 3, 392, 11, 1.598130, 0.805603, 0.596267
7,  2, g4, 4, 373, 11, 1.576268, 0.821678, 0.368281
7,  2, g4, 5, 586, 11, 2.395620, 1.364311, 0.680144
7,  2, g4, 6, 295, 11, 2.095388, 1.094490, 0.527865
7,  2, g4, 7, 190, 11, 2.915801, 1.369753, 0.648774
7,  2, g4, 8, 32, 11, 0.508250, 0.197538, 0.100121
7,  2, g4, 9, 7, 11, 0.021396, 0.007132, 0.003566
7,  2, g4, 10, 1, 11, 0.129504, 0.037001, 0.018501
7,  2, g5, 0, 1, 11, 0.000000, 0.000000, 0.000000
7,  2, g5, 1, 25, 11, 0.032799, 0.007132, 0.024788
7,  2, g5, 2, 91, 11, 0.309926, 0.256853, 0.125709
7,  2, g5, 3, 424, 11, 1.584238, 1.060974, 0.354787
7,  2, g5, 4, 343, 11, 1.236941, 0.726162, 0.409647
7,  2, g5, 5, 625, 11, 2.312545, 1.301945, 0.648930
7,  2, g5, 6, 286, 11, 2.360053, 1.214237, 0.584594
7,  2, g5, 7, 161, 11, 1.763500, 0.770089, 0.377567
7,  2, g5, 8, 39, 11, 0.349285, 0.119505, 0.066970
7,  2, g5, 9, 5, 11, 0.037633, 0.009902, 0.005942
7,  2, g5, 10, 0, 11, 0.005499, 0.001571, 0.000786
7,  2, g6, 0, 0, 11, 0.000000, 0.000000, 0.000000
7,  2, g6, 1, 20, 11, 0.027873, 0.005627, 0.016213
7,  2, g6, 2, 104, 11, 0.337284, 0.275103, 0.059002
7,  2, g6, 3, 424, 11, 1.436866, 0.949042, 0.370386
7,  2, g6, 4, 360, 11, 1.625417, 0.832996, 0.462359
7,  2, g6, 5, 600, 11, 2.186583, 1.263763, 0.637501
7,  2, g6, 6, 285, 11, 2.345508, 1.293113, 0.660426
7,  2, g6, 7, 170, 11, 4.090651, 1.975276, 0.934073
7,  2, g6, 8, 32, 11, 0.322653, 0.114953, 0.062515
7,  2, g6, 9, 5, 11, 0.016373, 0.004303, 0.002584
7,  2, g6, 10, 0, 11, 0.023370, 0.006677, 0.003339
7,  2, g7, 0, 0, 11, 0.000000, 0.000000, 0.000000
7,  2, g7, 1, 36, 11, 0.500788, 0.002308, 0.014135
7,  2, g7, 2, 110, 11, 0.196525, 0.297686, 0.198627
7,  2, g7, 3, 418, 11, 1.209063, 0.791727, 0.404494
7,  2, g7, 4, 352, 11, 1.446419, 0.894709, 0.456171
7,  2, g7, 5, 601, 11, 2.431626, 1.252656, 0.649555
7,  2, g7, 6, 269, 11, 2.357153, 1.264574, 0.652319
7,  2, g7, 7, 171, 11, 4.098973, 1.927176, 0.973850
7,  2, g7, 8, 31, 11, 0.259085, 0.087016, 0.049443
7,  2, g7, 9, 7, 11, 0.067538, 0.022513, 0.011256
7,  2, g7, 10, 5, 11, 0.017620, 0.005034, 0.002517
7,  2, g8, 0, 3, 11, 0.000000, 0.000000, 0.000000
7,  2, g8, 1, 28, 11, 0.024320, 0.008387, 0.013980
7,  2, g8, 2, 86, 11, 0.240749, 0.207321, 0.073972
7,  2, g8, 3, 454, 11, 1.572520, 1.066436, 0.361044
7,  2, g8, 4, 332, 11, 1.814065, 0.802468, 0.444218
7,  2, g8, 5, 585, 11, 2.295488, 1.336224, 0.714452
7,  2, g8, 6, 276, 11, 1.852145, 0.832317, 0.438529
7,  2, g8, 7, 194, 11, 2.736081, 1.247347, 0.624859
7,  2, g8, 8, 30, 11, 1.071657, 0.417425, 0.208773
7,  2, g8, 9, 10, 11, 0.116266, 0.033487, 0.018719
7,  2, g8, 10, 2, 11, 0.010122, 0.002892, 0.001446
7,  2, g9, 0, 0, 11, 0.000000, 0.000000, 0.000000
7,  2, g9, 1, 19, 11, 0.021870, 0.009374, 0.044977
7,  2, g9, 2, 92, 11, 0.310349, 0.239551, 0.115987
7,  2, g9, 3, 411, 11, 1.587042, 1.071781, 0.341177
7,  2, g9, 4, 389, 11, 1.396626, 0.754867, 0.421080
7,  2, g9, 5, 581, 11, 2.557748, 1.368595, 0.762887
7,  2, g9, 6, 297, 11, 2.392822, 1.265302, 0.653300
7,  2, g9, 7, 159, 11, 1.609846, 0.742301, 0.366955
7,  2, g9, 8, 41, 11, 0.624303, 0.212882, 0.119598
7,  2, g9, 9, 9, 11, 0.043818, 0.014606, 0.007303
7,  2, g9, 10, 2, 11, 0.000000, 0.000000, 0.000000
8,  2, dumb, 0, 0, 11, 0.000000, 0.000000, 0.000000
8,  2, dumb, 1, 21, 11, 0.013678, 0.163739, 0.051853
8,  2, dumb, 2, 73, 11, 0.083734, 0.034621, 0.010739
8,  2, dumb, 3, 1025, 11, 1.542831, 1.042480, 0.414689
8,  2, dumb, 4, 239, 11, 2.563981, 0.399478, 0.254428
8,  2, dumb, 5, 430, 11, 2.391224, 1.322985, 0.669860
8,  2, dumb, 6, 133, 11, 1.902505, 0.557338, 0.349205
8,  2, dumb, 7, 65, 11, 2.459125, 1.092427, 0.539478
8,  2, dumb, 8, 14, 11, 0.795940, 0.256031, 0.137540
8,  2, dumb, 9, 0, 11, 1.493154, 0.427610, 0.019478
8,  2, dumb, 10, 0, 11, 0.017330, 0.002873, 0.001460
8,  2, dumb, 11, 0, 11, 0.037480, 0.009370, 0.004685
8,  2, silent, 0, 0, 11, 0.000000, 0.000000, 0.000000
8,  2, silent, 1, 29, 11, 0.047215, 0.006608, 0.034184
8,  2, silent, 2, 20, 11, 0.111088, 0.013385, 0.003708
8,  2, silent, 3, 450, 11, 1.218035, 0.908590, 0.365971
8,  2, silent, 4, 147, 11, 2.080937, 0.438762, 0.069153
8,  2, silent, 5, 775, 11, 2.733956, 1.465481, 0.800563
8,  2, silent, 6, 220, 11, 2.824619, 0.854696, 0.552489
8,  2, silent, 7, 271, 11, 2.130239, 0.879637, 0.453091
8,  2, silent, 8, 72, 11, 0.725680, 0.235781, 0.117525
8,  2, silent, 9, 16, 11, 0.115544, 0.031100, 0.018330
8,  2, silent, 10, 0, 11, 0.059844, 0.013480, 0.008147
8,  2, silent, 11, 0, 11, 0.027746, 0.006937, 0.003468
8,  2, g1, 0, 2, 11, 0.000000, 0.000000, 0.000000
8,  2, g1, 1, 39, 11, 0.039706, 0.012057, 0.034813
8,  2, g1, 2, 48, 11, 0.093506, 0.030394, 0.005284
8,  2, g1, 3, 569, 11, 1.237540, 0.952554, 0.405037
8,  2, g1, 4, 235, 11, 1.287948, 0.215635, 0.289358
8,  2, g1, 5, 802, 11, 2.837199, 1.382065, 0.780736
8,  2, g1, 6, 139, 11, 2.959418, 0.883367, 0.533537
8,  2, g1, 7, 116, 11, 1.534114, 0.656790, 0.348562
8,  2, g1, 8, 26, 11, 2.348740, 0.795915, 0.075038
8,  2, g1, 9, 8, 11, 0.256124, 0.074672, 0.041350
8,  2, g1, 10, 9, 11, 0.061850, 0.010262, 0.008012
8,  2, g1, 11, 7, 11, 0.013110, 0.003278, 0.001639
8,  2, g2, 0, 0, 11, 0.000000, 0.000000, 0.000000
8,  2, g2, 1, 27, 11, 0.012994, 0.012433, 0.017263
8,  2, g2, 2, 30, 11, 0.110635, 0.013940, 0.015409
8,  2, g2, 3, 459, 11, 1.288180, 0.913179, 0.399116
8,  2, g2, 4, 153, 11, 0.823701, 0.252896, 0.076598
8,  2, g2, 5, 750, 11, 2.696589, 1.627792, 0.675619
8,  2, g2, 6, 206, 11, 3.524657, 0.991276, 0.512629
8,  2, g2, 7, 280, 11, 2.275150, 0.981776, 0.463694
8,  2, g2, 8, 63, 11, 1.201524, 0.409583, 0.218885
8,  2, g2, 9, 25, 11, 1.437417, 0.210549, 0.203609
8,  2, g2, 10, 7, 11, 0.013411, 0.003011, 0.001825
8,  2, g2, 11, 0, 11, 0.024390, 0.006098, 0.003049
8,  2, g3, 0, 6, 11, 0.000000, 0.000000, 0.000000
8,  2, g3, 1, 41, 11, 0.016651, 0.002795, 0.034251
8,  2, g3, 2, 79, 11, 0.078434, 0.028787, 0.012408
8,  2, g3, 3, 590, 11, 1.218786, 0.895368, 0.376545
8,  2, g3, 4, 181, 11, 2.115902, 0.589997, 0.139814
8,  2, g3, 5, 748, 11, 2.743189, 1.546917, 0.709894
8,  2, g3, 6, 158, 11, 2.593067, 0.474122, 0.494959
8,  2, g3, 7, 158, 11, 2.509039, 1.080333, 0.554140
8,  2, g3, 8, 34, 11, 1.270659, 0.470851, 0.240341
8,  2, g3, 9, 4, 11, 0.185183, 0.049984, 0.029396
8,  2, g3, 10, 1, 11, 0.037154, 0.009254, 0.005156
8,  2, g3, 11, 0, 11, 0.008457, 0.002114, 0.001057
8,  2, g4, 0, 0, 11, 0.000000, 0.000000, 0.000000
8,  2, g4, 1, 25, 11, 0.040282, 0.156664, 0.019734
8,  2, g4, 2, 18, 11, 0.128347, 0.012366, 0.005980
8,  2, g4, 3, 454, 11, 1.142588, 0.907096, 0.329474
8,  2, g4, 4, 163, 11, 1.970689, 0.572244, 0.129095
8,  2, g4, 5, 759, 11, 2.784782, 1.418681, 0.796537
8,  2, g4, 6, 219, 11, 2.165064, 0.661957, 0.420431
8,  2, g4, 7, 294, 11, 1.804477, 0.790159, 0.378514
8,  2, g4, 8, 57, 11, 2.345261, 0.785402, 0.080738
8,  2, g4, 9, 9, 11, 0.247142, 0.079214, 0.040795
8,  2, g4, 10, 2, 11, 0.128885, 0.034534, 0.018158
8,  2, g4, 11, 0, 11, 0.000000, 0.000000, 0.000000
8,  2, g5, 0, 0, 11, 0.000000, 0.000000, 0.000000
8,  2, g5, 1, 19, 11, 0.020263, 0.000000, 0.082877
8,  2, g5, 2, 11, 11, 0.098556, 0.031277, 0.012119
